use case,size,heap,user,collector,average_latency,min_latency,max_latency,percentile_90,percentile_95,percentile_99,throughput,error_rate,footprint,avgfootprintAfterFullGC,avgFreedMemoryByFullGC,avgfootprintAfterGC,avgFreedMemoryByGC,avgPause,minPause,maxPause,avgGCPause,avgFullGCPause,accumPause,fullGCPause,gcPause,gc_throughput,num_full_gc,num_minor_gc,freedMemoryPerMin,gcPerformance,fullGCPerformance,last_one_minutes_la,last_five_minutes_la,last_fifteen_minutes_la
Echo,10240,500m,100,UseSerialGC,9.398750493,0,231,17,27,51,10338.29938,0,483.375,17.892,69.2,52.128,133.373,0.00427,0.00367,0.05383,0.00427,0.05277,178.14,0.11,178.04,95.05,2,41686,92654.059,31228.627,1311.271,8.72,8.97,8.98
Echo,10240,500m,100,UseParallelGC,9.25871978,0,233,17,23,41,10455.64358,0,496,12.607,710,119.696,157.432,0.00285,0.00229,0.08509,0.00285,0.06836,101.64,0.14,101.5,97.18,2,35648,93525.353,55290.59,10.142,6.89,7.67,8.06
Echo,10240,500m,100,UseG1GC,9.931499781,0,305,18,25,50,9785.600624,0,500,NA,n.a.,52.035,295.337,0.00333,0.00081,0.04042,0.00333,n.a.,59.29,0,59.29,98.35,0,17787,87530.559,88607.295,n.a.,9.02,9.12,9.22
Echo,10240,500m,100,UseConcMarkSweepGC,9.429100941,0,234,18,29,63,10278.48585,0,483.375,NA,n.a.,154.406,133.344,0.00275,0.00149,0.03661,0.00275,n.a.,113.43,0,113.43,96.85,0,41288,91746.4,48535.472,n.a.,7.52,7.63,7.79
Echo,10240,500m,50,UseSerialGC,5.149338981,0,154,10,14,27,9409.996409,0,483.375,17.683,6997,41.56,133.373,0.00384,0.00338,0.05655,0.00384,0.03876,145.62,0.08,145.54,95.96,2,37901,84241.104,34732.78,176.284,8.39,8.45,8.62
Echo,10240,500m,50,UseParallelGC,4.754842096,0,210,9,14,34,10158.5461,0,496,12.055,579,92.925,157.564,0.0025,0.00209,0.12606,0.00249,0.0785,86,0.16,85.84,97.61,2,34430,90387.218,63198.454,7375.514,6.05,6.58,6.74
Echo,10240,500m,50,UseG1GC,5.438050206,0,196,10,14,28,8953.390497,0,500,NA,n.a.,42.677,295.568,0.00302,0.00098,0.04694,0.00302,n.a.,49.27,0,49.27,98.63,0,16287,80212.153,97710.032,n.a.,7.55,8.65,8.93
Echo,10240,500m,50,UseConcMarkSweepGC,4.989989837,0,215,9,13,26,9702.646436,0,483.375,NA,n.a.,62.07,133.365,0.00376,0.00311,0.04363,0.00376,n.a.,146.4,0,146.4,95.93,0,38973,86617.835,35503.724,n.a.,8.03,7.74,7.58
Echo,10240,500m,1,UseSerialGC,0.4736699849,0,8,1,1,1,1861.145068,0,483.375,12.4,10.42,28.372,133.37,0.00354,0.00326,0.05487,0.00353,0.04172,26.46,0.08,26.38,99.26,2,7473,16609.868,37781.054,249.764,0.27,0.38,0.5
Echo,10240,500m,1,UseParallelGC,0.4635005319,0,8,1,1,1,1897.478315,0,496,12.014,653.5,29.563,158.313,0.002,0.00177,0.0924,0.00198,0.06768,12.9,0.14,12.76,99.64,2,6455,17031.248,80072.499,9655.219,0.32,0.35,0.36
Echo,10240,500m,1,UseG1GC,0.4748644102,0,8,1,1,1,1857.020171,0,500,NA,n.a.,29.888,295.141,0.00253,0.00086,0.03665,0.00253,n.a.,8.58,0,8.58,99.76,0,3393,16639.181,116741.651,n.a.,0.32,0.36,0.37
Echo,10240,500m,1,UseConcMarkSweepGC,0.4696698406,0,208,1,1,1,1879.29687,0,483.375,NA,n.a.,27.081,133.336,0.00288,0.00251,0.0411,0.00288,n.a.,21.79,0,21.79,99.39,0,7559,16793.449,46250.727,n.a.,0.42,0.53,0.48
Echo,10240,1g,1000,UseSerialGC,31.70536285,0,2194,68,106,187,7613.00446,0.0048602315,989.875,13.331,91.097,86.058,273.055,0.00681,0.0057,0.09544,0.0068,0.06333,101.45,0.13,101.32,97.18,2,14895,67790.485,40141.023,1438.357,4.92,5.59,5.75
Echo,10240,1g,1000,UseParallelGC,28.31249951,0,1541,93,155,219,7762.032009,0.005891315,1019,13.025,693,107.694,330.109,0.00416,0.0035,0.09287,0.00415,0.06777,52.61,0.14,52.47,98.54,2,12643,69564.014,79539.686,10225.726,5.65,5.53,5.39
Echo,10240,1g,1000,UseG1GC,32.56731623,0,2529,59,81,159,7260.6711,0,1024,NA,n.a.,61.761,607.926,0.00571,0.00126,0.04063,0.00571,n.a.,36.79,0,36.79,98.98,0,6442,65266.059,106456.687,n.a.,5.9,5.97,5.97
Echo,10240,1g,1000,UseConcMarkSweepGC,30.50858106,0,1924,74,115,194,7617.162894,0.002574039,990.75,NA,n.a.,336.721,265.985,0.00491,0.0015,0.07721,0.00491,n.a.,75.48,0,75.48,97.9,0,15382,68190.597,54206.159,n.a.,4.57,5.03,5.24
Echo,10240,1g,500,UseSerialGC,32.61415215,0,756,101,128,181,9050.197199,0,989.875,17.309,91.04,76.8,273.042,0.006,0.00493,0.08797,0.006,0.05559,107.01,0.11,106.89,97.03,2,17821,81103.663,45520.516,1637.577,8.32,8.97,9.19
Echo,10240,1g,500,UseParallelGC,36.13383458,0,848,73,96,135,8383.34445,0,1019.5,13.016,718.5,94.984,331.584,0.00355,0.00294,0.08589,0.00354,0.06188,47.99,0.12,47.86,98.67,2,13507,74646.022,93574.041,11.339,5.55,5.1,5.17
Echo,10240,1g,500,UseG1GC,34.8143781,0,794,121,159,218,8282.272019,0,1024,NA,n.a.,59.91,607.911,0.00495,0.00128,0.05551,0.00495,n.a.,36.27,0,36.27,98.99,0,7324,74196.832,122744.196,n.a.,6.06,6.34,6.43
Echo,10240,1g,500,UseConcMarkSweepGC,33.826493,0,790,139,171,237,8846.625339,0,990.75,NA,n.a.,314.151,266.13,0.00481,0.00209,0.093,0.00481,n.a.,85.46,0,85.46,97.63,0,17751,78739.697,55279.841,n.a.,8.27,9.03,9.12
Echo,10240,1g,200,UseSerialGC,17.94994923,0,511,32,53,126,10400.87858,0,989.875,13.335,94.177,60.073,273.058,0.00526,0.0043,0.10615,0.00525,0.06421,107.07,0.13,106.94,97.03,2,20366,92691.735,52000.31,1466.605,10.22,9.61,9.74
Echo,10240,1g,200,UseParallelGC,17.69424519,0,564,33,50,84,10326.87474,0,1019.5,12.958,556.5,110.673,331.65,0.00335,0.00273,0.08862,0.00334,0.06833,55.88,0.14,55.74,98.45,2,16676,92180.046,99221.053,8144.526,9.09,7.95,8.06
Echo,10240,1g,200,UseG1GC,18.72075636,0,470,33,56,119.99,10244.23415,0,1024,NA,n.a.,60.349,608.418,0.00462,0.00144,0.05908,0.00462,n.a.,41.5,0,41.5,98.85,0,8985,91093.191,131737.227,n.a.,14.21,12.99,12.3
Echo,10240,1g,200,UseConcMarkSweepGC,18.21600433,0,499,31,48,99,10296.47369,0,990.75,NA,n.a.,262.029,266.201,0.00551,0.00463,0.05931,0.00551,n.a.,114.54,0,114.54,96.82,0,20801,92292.802,48343.668,n.a.,10.43,9.53,9.57
Echo,10240,1g,100,UseSerialGC,9.336974185,0,258,17,28,62,10364.87579,0,989.875,13.247,92.213,43.932,273.047,0.00457,0.00403,0.09537,0.00457,0.05832,93.24,0.12,93.13,97.41,2,20396,92821.907,59801.731,1581.127,7.98,8.36,8.5
Echo,10240,1g,100,UseParallelGC,9.338280633,0,1006,16,24,56,10355.93812,0,1020,13.333,484.5,74.278,331.842,0.00278,0.00233,0.09983,0.00277,0.0771,46.41,0.15,46.26,98.71,2,16717,92462.805,119930.05,6284.026,6.83,7.3,7.57
Echo,10240,1g,100,UseG1GC,9.639486975,0,232,17,25,56.99,10087.93309,0,1024,NA,n.a.,42.416,608.791,0.00383,0.00153,0.04242,0.00383,n.a.,34.03,0,34.03,99.05,0,8875,90039.114,158787.684,n.a.,9.23,9.42,9.34
Echo,10240,1g,100,UseConcMarkSweepGC,10.0291452,0,250,19,28,68,9697.418882,0,990.75,NA,n.a.,66.418,266.217,0.00484,0.00423,0.05103,0.00484,n.a.,94.43,0,94.43,97.38,0,19503,86537.557,54982.598,n.a.,10.8,9.74,9.79
Echo,10240,1g,50,UseSerialGC,4.716957445,0,142,9,14,35,10244.3581,0,989.875,22.18,212.761,45.917,273.06,0.00407,0.00362,0.09453,0.00407,0.07909,81.75,0.16,81.59,97.73,2,20065,91327.123,67148.776,2690.221,6.77,7.16,7.38
Echo,10240,1g,50,UseParallelGC,5.028334827,0,179,10,14,27,9620.674848,0,1020,13.081,719.5,61.385,331.836,0.00242,0.00208,0.08416,0.00242,0.05796,37.56,0.12,37.44,98.96,2,15491,85679.351,137281.961,12.124,8.81,9.17,9.05
Echo,10240,1g,50,UseG1GC,5.12332077,0,233,9,13,30,9463.632003,0,1024,NA,n.a.,34.92,608.992,0.00347,0.00172,0.03711,0.00347,n.a.,28.92,0,28.92,99.2,0,8334,84571.734,175471.535,n.a.,8.16,8.78,9.02
Echo,10240,1g,50,UseConcMarkSweepGC,5.140890565,0,205,10,16,35,9423.274693,0,990.75,NA,n.a.,34.94,266.219,0.00489,0.00425,0.04465,0.00489,n.a.,92.6,0,92.6,97.43,0,18946,84066.465,54467.746,n.a.,7.88,8.34,8.43
Echo,10240,1g,1,UseSerialGC,0.466862651,0,9,1,1,1,1890.932667,0,989.875,22.286,220.476,38.739,273.056,0.00387,0.00351,0.09734,0.00383,0.08067,14.37,0.16,14.21,99.6,2,3708,16885.75,71260.54,2732.972,0.31,0.44,0.57
Echo,10240,1g,1,UseParallelGC,0.460658496,0,248,1,1,1,1903.189911,0,1020,12.988,727,30.338,332.446,0.00219,0.00179,0.24701,0.00215,0.06471,6.75,0.13,6.62,99.81,2,3084,17088.975,154912.735,10.971,0.48,0.42,0.38
Echo,10240,1g,1,UseG1GC,0.4790781634,0,8,1,1,1,1835.553274,0,1024,NA,n.a.,34.763,606.953,0.00311,0.00153,0.03779,0.00311,n.a.,5.05,0,5.05,99.86,0,1626,16452.057,195336.394,n.a.,0.4,0.39,0.37
Echo,10240,1g,1,UseConcMarkSweepGC,0.4660797086,0,9,1,1,1,1907.182992,0,990.75,NA,n.a.,26.317,266.105,0.00513,0.00417,0.0754,0.00513,n.a.,19.86,0,19.86,99.45,0,3869,17163.299,51844.623,n.a.,0.34,0.38,0.4
Echo,10240,4g,1000,UseSerialGC,29.02148518,0,1694,73,100,161,7711.215368,0.005674616,3959.5,24.899,427.295,71.097,1092.302,0.00732,0.00633,0.15125,0.00726,0.11139,27.75,0.22,27.53,99.23,2,3790,69028.475,150383.375,3835.984,5.13,5.19,5.17
